"LAT","LON","Country"
35.695334,139.744548,"Japan:Honshu"
40.720122,-73.973162,"Unknown"
-33.362501,-70.712334,"Chile"
45.582508,-122.098875,"USA"
50.1039,18.984546,"Poland"
34.047352,-118.239224,"USA"
63.520743,-150.044832,"USA:Alaska"
33.419585,-117.620444,"USA"
40.600131,16.815567,"Italy"
-37.807223,175.301944,"New Zealand:North Island"
32.709265,-117.159431,"USA"
47.245175,39.755267,"Russia"
38.902633,-77.021896,"USA"
36.56677,22.477555,"Greece"
50.112102,8.673019,"Germany"
38.918411,-77.059204,"USA"
37.790277,-122.400612,"USA"
39.906009,116.387908,"China"
41.901765,12.466306,"Italy"
38.995744,-76.941504,"USA"
41.899547,-87.69632,"USA"
51.464274,-0.620384,"UK:Great Britain"
52.031373,8.387031,"Germany"
1.472006,110.379638,"Malaysia:Sarawak"
-3.139873,-60.025091,"Brazil"
42.521885,12.293529,"Italy"
44.015657,-123.082623,"USA"
51.394955,-116.265481,"Canada"
29.732632,-95.408706,"USA"
41.644953,41.649856,"Georgia"
43.684789,-79.365206,"Canada"
33.128953,-117.312054,"USA"
22.616022,120.383148,"Taiwan"
60.484513,-133.317975,"Canada"
63.992977,9.999446,"Norway"
37.947006,23.636827,"Unknown"
45.829516,-122.861566,"USA"
51.771451,-1.22858,"UK:Great Britain"
36.092632,-115.176758,"USA"
37.78709,-122.505889,"Unknown"
35.028871,135.762691,"Japan:Honshu"
60.119282,-149.440305,"USA:Alaska"
37.330856,-121.889909,"USA"
52.386922,4.869475,"Netherlands"
37.935211,-107.799225,"USA"
36.340572,140.595383,"Japan:Honshu"
29.868922,31.216619,"Egypt"
42.3545,-71.057834,"USA"
-8.54543,118.445808,"Indonesia:Sumbawa"
52.929757,5.70774,"Netherlands"
36.163223,-75.751891,"USA"
36.507238,-6.269073,"Unknown"
9.52615,100.064163,"Thailand:Ko Samui"
40.758833,-73.9745,"Unknown"
25.273882,55.332641,"United Arab Emirates"
38.001573,-122.538757,"USA"
45.527833,-122.727667,"USA"
49.369166,0.079,"France"
48.582115,-124.653625,"Unknown"
45.878715,8.971366,"Switzerland"
28.523999,-80.683167,"USA"
-7.17175,114.439086,"Unknown"
40.446947,-5.273437,"Spain"
41.040851,28.986179,"Unknown"
53.3495,-2.9965,"UK:Great Britain"
19.067958,-98.210906,"Mexico"
30.80991,-81.44614,"Unknown"
32.921672,35.082778,"Israel"
29.648181,-82.339589,"USA"
52.343061,1.602416,"UK:Great Britain"
46.501346,-63.411283,"Canada:Prince Edward Island"
37.787833,-122.416667,"USA"
43.057474,-86.249681,"USA"
35.663154,139.729442,"Japan:Honshu"
31.618743,65.746307,"Afghanistan"
53.308241,12.739866,"Germany"
36.056781,-112.137229,"USA"
40.789787,-73.973915,"Unknown"
59.949981,30.316472,"Russia"
58.371666,15.005555,"Sweden"
-19.182898,-64.915223,"Bolivia"
11.0206,76.997895,"India"
45.363242,9.683761,"Italy"
33.724201,-116.305702,"USA"
60.858915,7.114763,"Norway"
36.720722,-4.42237,"Spain"
41.606341,-72.706428,"USA"
22.321666,113.945166,"Unknown"
-4.271778,-70.143585,"Peru"
38.699633,-9.264939,"Unknown"
25.956539,-80.238422,"USA"
16.882746,121.608009,"Philippines:43"
44.624434,-110.434323,"USA"
1.293951,103.850262,"Singapore"
33.814762,-116.536792,"USA"
39.568844,3.210711,"Spain:Majorca"
59.824587,23.022537,"Finland"
52.772447,-78.697128,"Canada"
1.29915,103.84715,"Singapore"
37.441667,-122.124667,"USA"
43.332295,17.816905,"Bosnia and Herzegovina"
53.732339,-2.491589,"UK:Great Britain"
41.841302,-88.223012,"USA"
-46.575304,169.459705,"New Zealand:South Island"
51.177566,1.200711,"UK:Great Britain"
29.961661,-90.08716,"USA"
58.573981,10.557861,"Unknown"
51.845853,12.433605,"Germany"
50.869582,6.049885,"Germany"
53.747479,-2.483274,"UK:Great Britain"
44.985027,-93.254234,"USA"
38.201092,-75.892782,"USA"
52.515548,13.379019,"Germany"
41.79032,-87.583179,"USA"
-19.901062,-67.626459,"Bolivia"
40.658004,-74.005889,"USA:New York:Long Island"
30.294836,-97.621507,"USA"
20.65706,-103.34503,"Mexico"
40.505381,-0.522108,"Spain"
8.363999,-62.6445,"Venezuela"
51.742894,-1.220104,"UK:Great Britain"
-33.049033,-71.6272,"Chile"
25.177338,121.448059,"Taiwan"
40.576021,-104.914627,"USA"
51.51156,-0.116472,"UK:Great Britain"
50.842515,4.393297,"Belgium"
52.288055,5.169827,"Netherlands"
30.314989,-97.393531,"USA"
52.375333,4.897295,"Netherlands"
37.410962,-79.136441,"USA"
35.512068,-83.303822,"USA"
45.502105,-73.588743,"Canada:11"
38.69783,-9.42074,"Unknown"
43.267395,-2.944258,"Spain"
-23.547834,-46.651834,"Brazil"
47.615913,-122.317228,"USA"
53.395849,-2.990276,"Unknown"
46.798888,9.829436,"Switzerland"
52.375599,4.897263,"Netherlands"
-32.511459,-71.447006,"Chile"
-34.587056,-58.394093,"Argentina"
43.726043,10.384111,"Italy"
32.721371,-16.757926,"Madeira Islands:Madeira"
51.989954,0.157241,"UK:Great Britain"
48.209116,16.368255,"Austria"
51.500875,-0.120227,"UK:Great Britain"
40.419719,-3.692909,"Spain"
37.7315,-122.5045,"USA"
32.250473,-97.807116,"USA"
51.505537,-0.161511,"UK:Great Britain"
59.344963,18.099761,"Unknown"
31.325413,-93.398466,"USA"
36.724507,-4.389209,"Spain"
46.424487,8.174858,"Switzerland"
37.757008,-122.430953,"USA"
45.443903,-93.508844,"USA"
43.201734,-73.405816,"USA"
39.814469,26.067466,"Unknown"
44.338114,-74.323239,"USA"
40.332538,-74.728713,"USA"
-20.478159,-66.83258,"Bolivia"
46.189813,6.824054,"Switzerland"
37.182202,38.765258,"Turkey"
-36.881658,174.7021,"New Zealand:North Island"
45.482039,9.18663,"Italy"
47.621983,-122.353912,"USA"
40.114644,116.511876,"China"
41.689538,-69.95819,"USA"
-8.568035,125.578708,"Timor-Leste"
22.281539,114.222633,"Unknown"
37.544475,25.150065,"Unknown"
45.852597,6.629819,"France"
49.561631,3.490562,"France"
26.211588,127.675575,"Japan:Okinawa"
37.547537,-122.303023,"USA"
-27.609271,-48.521872,"Brazil:Ilha de Santa Catarina"
43.67385,-70.254102,"Unknown"
35.564576,-82.547235,"USA"
53.552,9.9545,"Germany"
42.701865,-86.207914,"USA"
51.64753,-4.761371,"Unknown"
-33.886065,151.179277,"Australia"
46.891404,-71.147975,"Unknown"
50.658289,-115.042476,"Canada"
26.917667,75.8565,"India"
52.519166,13.373333,"Germany"
37.53584,-77.436618,"USA"
47.421,10.985666,"Germany"
51.340404,12.37848,"Germany"
-33.952758,151.192216,"Australia"
-21.190413,-159.774513,"Cook Islands:Rarotonga"
9.795277,124.161111,"Philippines:Bohol"
49.413857,1.137228,"France"
37.450833,-122.269334,"USA"
-33.561673,150.283055,"Australia"
33.513078,-86.801944,"USA"
12.75749,124.13591,"Unknown"
40.753661,-73.978843,"Unknown"
40.735848,-73.991085,"Unknown"
19.610896,-103.616867,"Mexico"
39.475,-108.016667,"USA"
51.2522,-0.561528,"UK:Great Britain"
37.790811,-122.390516,"Unknown"
59.455826,18.113032,"Sweden"
-23.220504,-44.721221,"Brazil"
35.244567,139.721202,"Japan:Honshu"
40.907147,14.392626,"Italy"
35.700277,139.499444,"Japan:Honshu"
55.414058,-1.700649,"UK:Great Britain"
41.150002,-8.6167,"Portugal"
41.147129,-8.617621,"Portugal"
53,-2.217501,"UK:Great Britain"
44.4533,-96.9856,"USA"
40.67358,-73.978591,"USA:New York:Long Island"
37.77029,-122.50917,"USA"
39.662821,66.945447,"Uzbekistan"
54.776255,-1.574289,"UK:Great Britain"
36.093562,-115.17302,"USA"
49.874973,8.655703,"Germany"
45.201755,6.822338,"France"
46.518022,6.592118,"Switzerland"
-40.563894,175.730438,"New Zealand:North Island"
4.628484,-75.76631,"Colombia"
38.904668,-77.070572,"USA"
-33.478918,-70.605525,"Chile"
43.355666,11.985333,"Italy"
37.8285,-122.535333,"Unknown"
54.513882,9.573211,"Germany"
41.939701,-87.659989,"USA"
-33.830069,151.244015,"Australia"
-33.888637,151.124633,"Australia"
41.384218,2.180968,"Spain"
41.186696,1.572246,"Unknown"
51.504105,-0.123171,"UK:Great Britain"
37.180389,-93.296585,"USA"
48.501137,1.018981,"France"
45.527396,-122.669273,"USA"
29.983821,-97.884342,"USA"
49.248611,-123.151947,"Canada"
51.456165,-2.606667,"UK:Great Britain"
8.952821,-79.533223,"Panama"
46.863033,-71.245941,"Canada"
-17.604062,145.762113,"Australia"
35.222606,-93.256244,"USA"
47.166839,9.50979,"Liechtenstein"
36.303805,-120.275694,"USA"
51.981496,4.123306,"Netherlands"
3.67806,101.067581,"Malaysia:Malay Penninsula"
43.114846,12.388254,"Italy"
48.210957,16.311568,"Austria"
51.503446,-0.127705,"UK:Great Britain"
8.167993,-63.665771,"Venezuela"
-8.406149,116.459884,"Indonesia:Lombok"
35.632186,139.779911,"Japan:Honshu"
37.546107,-122.302455,"USA"
37.759994,-122.445373,"USA"
51.507901,-0.127995,"UK:Great Britain"
40.713382,14.659361,"Italy"
55.99367,-4.706,"UK:Great Britain"
32.85421,-83.649902,"USA"
26.542388,-76.958949,"Unknown"
-21.511851,-65.083007,"Bolivia"
34.053797,-118.254604,"USA"
25.198063,121.421555,"Taiwan"
42.444426,-122.315651,"USA"
50.533725,-2.434844,"Unknown"
-54.882137,-67.5,"Argentina:Tierra del Fuego"
35.858612,140.002293,"Japan:Honshu"
32.721655,-117.169973,"USA"
40.014731,116.392335,"China"
41.789636,-71.415767,"USA"
3.442141,-76.520462,"Colombia"
50.7155,-1.877833,"Unknown"
52.527919,13.362121,"Germany"
47.117668,-1.765998,"France"
42.347491,-71.258504,"USA"
55.247206,-6.482963,"Unknown"
43.114167,12.387167,"Italy"
42.93096,-85.587669,"USA"
51.554994,-0.109273,"UK:Great Britain"
42.422103,-83.463363,"USA"
34.750772,135.424582,"Japan:Honshu"
38.916464,8.911339,"Unknown"
19.414792,-99.133071,"Mexico"
38.711722,-9.130106,"Unknown"
52.238654,-0.899655,"UK:Great Britain"
29.589,-97.5825,"USA"
34.06541,-84.677406,"USA"
35.016219,135.768699,"Japan:Honshu"
-13.163277,-72.54532,"Peru"
43.02749,16.19728,"Unknown"
47.440555,9.407343,"Switzerland"
51.220647,52.998046,"Kazakhstan"
53.474842,-2.252197,"UK:Great Britain"
35.71359,139.882355,"Japan:Honshu"
39.916912,116.389074,"China"
37.951642,23.702659,"Greece"
32.889548,-87.241195,"USA"
36.363986,25.747705,"Unknown"
54.448309,13.570894,"Germany:Rugen"
59.438442,24.742584,"Estonia"
50.819589,-0.13562,"UK:Great Britain"
32.00848,-80.842811,"Unknown"
-34.634055,-58.353635,"Argentina"
28.167106,-81.807149,"USA"
37.449954,25.329289,"Greece:Mikonos"
40.216598,-74.008857,"USA"
25.027789,121.574063,"Taiwan"
22.987138,120.236456,"Taiwan"
34.101646,-118.300502,"USA"
62.165081,17.503538,"Sweden"
52.521234,13.399887,"Germany"
45.402341,-121.573677,"USA"
54.403301,-1.85467,"UK:Great Britain"
35.145178,-90.049867,"USA"
31.788331,35.246243,"Palestine:2"
44.565095,-123.276257,"USA"
38.058972,-78.709809,"USA"
23.293888,121.034444,"Taiwan"
30.31658,-104.021129,"USA"
51.276538,1.073125,"UK:Great Britain"
36.333333,137.727222,"Japan:Honshu"
37.139869,-8.545326,"Portugal"
51.4665,-0.199334,"UK:Great Britain"
51.28189,6.764402,"Germany"
35,135.75,"Japan:Honshu"
40.421598,-3.705396,"Spain"
31.780131,35.222854,"Palestine:2"
47.609924,-122.339533,"USA"
37.795419,-122.394475,"Unknown"
42.551498,13.54224,"Italy"
53.56463,-113.438322,"Canada"
40.762769,-111.908676,"USA"
51.44832,-2.624149,"UK:Great Britain"
51.627501,-1.301107,"UK:Great Britain"
50.79008,0.008111,"UK:Great Britain"
50.635696,3.072878,"France"
52.027887,8.892091,"Germany"
37.766429,-122.389442,"USA"
50.093333,-122.952,"Canada"
32.867909,-17.165622,"Unknown"
18.140631,-16.018066,"Mauritania"
43.376473,-8.405389,"Spain"
50.826061,-0.138248,"UK:Great Britain"
54.601704,-5.92781,"UK:Northern Ireland"
-7.920513,-14.406337,"Unknown"
42.367632,-71.071436,"USA"
33.761466,-84.386528,"USA"
47.606712,-122.33287,"USA"
44.431826,26.098719,"Romania"
47.434481,9.391765,"Switzerland"
37.802951,-122.448334,"Unknown"
52.383092,-2.714531,"UK:Great Britain"
47.984442,-4.17828,"France"
36.991119,-121.927558,"USA"
35.661,139.7775,"Japan:Honshu"
47.557573,10.749371,"Germany"
29.946884,-90.066626,"USA"
45.564507,-122.629642,"USA"
52.497688,13.362037,"Germany"
5.728215,-72.971706,"Colombia"
25.131969,121.468879,"Taiwan"
60.369583,5.371449,"Norway"
47.078405,-122.712278,"USA"
-36.953317,174.601974,"New Zealand:North Island"
21.290134,-157.853279,"Unknown"
38.596652,-122.60225,"USA"
25.028382,121.570789,"Taiwan"
49.337278,-123.290634,"Unknown"
41.888093,-87.703599,"USA"
53.462714,-2.29103,"UK:Great Britain"
-33.811958,151.10645,"Australia"
13.697694,100.589447,"Thailand"
28.671235,77.187366,"India"
43.41214,-85.806977,"USA"
34.38912,132.46213,"Japan:Honshu"
51.552439,4.731781,"Netherlands"
41.233671,1.805534,"Unknown"
45.430366,12.32,"Unknown"
54.393152,-2.930946,"UK:Great Britain"
36.11335,-115.176351,"USA"
51.752283,-1.25783,"UK:Great Britain"
30.805544,-5.491639,"Morocco"
33.688951,-116.311113,"USA"
36.761922,-76.333394,"USA"
41.995469,-73.877134,"USA"
41.308341,-72.932438,"USA"
42.266122,3.168697,"Spain"
42.189132,-83.748564,"USA"
38.725513,-7.987661,"Portugal"
37.779955,-122.406595,"USA"
35.546561,-117.664196,"USA"
42.011805,-4.532203,"Spain"
52.898936,-4.408521,"UK:Great Britain"
38.035083,14.015979,"Italy:Sicily"
55.679508,12.592263,"Unknown"
35.139493,-90.051101,"USA"
47.201785,14.74142,"Austria"
36.460916,25.375843,"Unknown"
30.27595,-98.872146,"USA"
41.654958,-0.903904,"Spain"
33.820316,-118.183033,"USA"
39.92198,116.387786,"China"
49.200088,-122.912356,"Canada"
60.375838,5.346093,"Norway"
42.835801,-88.741936,"USA"
47.973475,-114.184346,"USA"
36.189083,-115.299024,"USA"
40.08802,9.681298,"Italy:Sardinia"
38.629653,-90.207731,"USA"
9.978989,-84.378669,"Costa Rica"
54.397749,10.189561,"Germany"
40.926123,-112.164733,"USA"
35.97031,-83.922386,"USA"
37.384122,-5.991733,"Spain"
39.163575,-84.545363,"USA"
-33.438263,-70.649697,"Chile"
35.705053,139.752016,"Japan:Honshu"
34.06345,-117.605692,"USA"
52.793333,-108.290667,"Canada"
41.237,-95.809,"USA"
45.447245,24.606113,"Romania"
-33.87478,151.210734,"Australia"
33.504526,-86.784471,"USA"
-12.162855,-37.875366,"Brazil"
38.230208,-2.328048,"Spain"
-29.368786,-50.883693,"Brazil"
52.501645,13.44336,"Germany"
37.818598,-122.479705,"Unknown"
38.79668,-9.386389,"Portugal"
28.443185,-16.274807,"Canary Islands:Tenerife"
-33.044068,-71.619014,"Chile"
40.827002,-73.927935,"USA"
37.692509,-0.844709,"Spain"
46.004116,8.951282,"Switzerland"
36.99818,-110.175738,"USA"
25.018897,121.52894,"Taiwan"
-6.160903,39.187819,"Tanzania:Zanzibar"
3.171333,101.664833,"Malaysia:Malay Penninsula"
38.8998,-77.022024,"USA"
41.720032,-75.502982,"USA"
51.986783,5.641797,"Netherlands"
48.85567,2.31641,"France"
34.867447,-119.798151,"USA"
47.506069,-122.046518,"USA"
41.43597,2.128772,"Spain"
40.812656,-7.535055,"Portugal"
44.534512,16.766381,"Bosnia and Herzegovina"
21.12,-75.8339,"Unknown"
36.170338,-115.143253,"USA"
28.546282,-81.383285,"USA"
45.049997,9.689941,"Italy"
39.798019,18.352859,"Unknown"
13.0426,80.213284,"India"
32.52183,-116.864742,"Mexico"
59.102843,18.046159,"Sweden"
46.675707,13.590259,"Austria"
16.855938,-99.894293,"Mexico"
43.469166,-80.529935,"Canada"
35.686666,139.743833,"Japan:Honshu"
25.001461,121.323051,"Taiwan"
35.10634,-120.626084,"USA"
13.147463,-61.22542,"Unknown"
34.206666,134.825666,"Japan:Awaji Shima"
22.27144,114.148893,"China:Hong Kong:1"
31.182926,29.89574,"Egypt"
45.767612,13.366112,"Italy"
37.784155,-122.396853,"USA"
46.072158,6.70432,"France"
45.790943,15.97676,"Croatia"
37.380703,-5.996464,"Spain"
34.156673,-116.496124,"USA"
-26.410551,-54.62574,"Argentina"
40.586987,-122.376612,"USA"
0.387254,32.48684,"Uganda"
37.019096,-76.321594,"Unknown"
-34.609756,-58.363798,"Argentina"
53.745985,12.769707,"Germany"
43.323764,-1.986658,"Spain"
51.793368,-0.001888,"UK:Great Britain"
46.559188,11.763005,"Italy"
49.328702,119.750976,"China"
48.854889,2.288331,"France"
54.737437,8.412297,"Unknown"
-33.85727,151.208868,"Australia"
51.41387,-0.399745,"UK:Great Britain"
41.409775,-83.891601,"USA"
1.295932,103.820457,"Singapore"
39.930603,116.39122,"China"
49.263,-123.092167,"Canada"
32.713973,-117.175208,"USA"
-7.909632,112.966918,"Indonesia:Java"
48.842915,2.323029,"France"
-23.611334,152.158166,"Unknown"
55.679667,12.563833,"Denmark:Sjaelland"
39.940804,116.562881,"China"
43.039379,-87.897051,"USA"
53.96159,-1.099705,"UK:Great Britain"
-43.53466,172.562576,"New Zealand:South Island"
59.308018,18.034465,"Sweden"
58.970829,5.73079,"Norway"
51.50766,-0.12808,"UK:Great Britain"
19.916548,102.10144,"Laos"
41.900931,12.483344,"Italy"
27.672652,85.431308,"Nepal"
48.656957,-4.221383,"France"
38.904409,-77.038572,"USA"
2.287981,103.419113,"Malaysia:Malay Penninsula"
39.831893,-77.244368,"USA"
45.760382,4.826785,"France"
49.261665,-123.241501,"Unknown"
40.762471,-73.98056,"USA"
23.850831,120.907287,"Taiwan"
43.871002,8.004091,"Unknown"
48.745776,-121.043672,"USA"
48.135333,11.549166,"Germany"
51.496724,-0.142162,"UK:Great Britain"
50.899524,-1.403868,"UK:Great Britain"
22.624263,120.759436,"Taiwan"
37.013878,-122.036368,"USA"
17.448001,78.484396,"India"
13.06677,80.285682,"India"
43.653072,-79.401428,"Canada"
12.570355,101.447753,"Unknown"
-33.436598,-70.600891,"Chile"
46.769351,23.590564,"Romania"
44.503782,11.34451,"Italy"
7.337333,80.811333,"Sri Lanka"
43.056204,11.489295,"Italy"
35.317506,-120.838301,"USA"
-53.120405,-70.971679,"Chile"
41.827187,-71.410072,"USA"
46.41786,-94.27587,"USA"
37.19598,-121.964539,"USA"
37.428727,-121.979181,"USA"
34.615585,-79.057123,"USA"
-34.980924,138.510818,"Australia"
37.805061,-122.273017,"USA"
41.972469,-87.660391,"USA"
43.72884,-79.278187,"Canada"
35.559202,139.495561,"Japan:Honshu"
-34.4935,138.910833,"Australia"
37.822802,-119.525756,"USA"
14.542898,-90.557609,"Guatemala"
45.886487,10.023876,"Italy"
3.101349,101.629371,"Malaysia:Malay Penninsula"
51.50189,-0.114426,"UK:Great Britain"
48.208174,16.373818,"Austria"
34.061551,-118.35403,"USA"
39.746153,-104.966819,"USA"
51.477801,-0.297875,"UK:Great Britain"
37.753097,-122.404808,"USA"
-0.167878,-78.472692,"Ecuador"
43.28539,-81.687126,"Canada"
47.621951,-122.35392,"USA"
22.547611,114.081405,"China:Hong Kong"
44.702825,7.839603,"Italy"
34.955771,137.16064,"Japan:Honshu"
-22.916341,-43.182449,"Unknown"
41.940084,12.514801,"Italy"
53.011478,-6.325635,"Ireland"
41.379127,2.177696,"Spain"
52.36586,4.890204,"Netherlands"
30.043772,31.236089,"Egypt"
23.135254,-82.359577,"Cuba"
4.366666,11.25,"Cameroon"
69.729528,20.20935,"Norway"
49.365942,-123.378267,"Unknown"
51.234192,2.90863,"Belgium"
54.641333,-5.658667,"UK:Northern Ireland"
19.2037,-100.147333,"Mexico"
32.546731,-83.731261,"USA"
43.612321,-79.383166,"Canada"
43.072141,-89.466844,"USA"
11.96052,121.925569,"Unknown"
51.00113,-0.832965,"UK:Great Britain"
41.026535,28.973693,"Unknown"
38.751456,-121.28256,"USA"
37.827293,-122.370893,"Unknown"
54.971739,-2.10254,"UK:Great Britain"
-33.694028,150.921124,"Australia"
32.350208,-108.707492,"USA"
58.0595,11.7735,"Sweden"
43.139191,-87.924968,"USA"
37.404357,-5.996174,"Spain"
-33.900021,151.271824,"Australia"
54.544383,-2.956116,"UK:Great Britain"
47.654923,-122.303581,"USA"
-27.467964,153.018935,"Australia"
35.063566,-106.780339,"USA"
11.851433,76.116886,"India"
52.367371,4.907069,"Netherlands"
51.899227,-0.979791,"UK:Great Britain"
12.519306,-70.042819,"Unknown"
37.617086,-122.386922,"USA"
38.709336,15.968756,"Italy"
40.648703,-74.06491,"Unknown"
32.296419,-4.492034,"Morocco"
53.534109,-113.479692,"Canada"
53.51981,-2.205076,"UK:Great Britain"
51.278347,1.076831,"UK:Great Britain"
51.512969,-0.084237,"UK:Great Britain"
34.114003,-118.150738,"USA"
40.567851,-73.869532,"Unknown"
55.675539,12.569705,"Unknown"
12.672496,77.191314,"India"
36.586139,-118.82761,"USA"
38.923893,-77.047049,"USA"
40.974166,29.094166,"Turkey"
29.768299,-95.413884,"USA"
52.048336,4.356,"Netherlands"
35.694075,139.74266,"Japan:Honshu"
46.71771,-92.218465,"USA"
-27.47189,153.024251,"Australia"
43.366841,-80.99297,"Canada"
43.459227,-86.215483,"USA"
39.953141,-75.159616,"USA"
45.436978,12.334663,"Unknown"
40.759082,-73.984658,"Unknown"
59.34048,18.058723,"Unknown"
36.366236,-105.38025,"USA"
42.249169,-83.692045,"USA"
50.835852,12.923451,"Germany"
63.83733,20.17645,"Sweden"
37.821762,-122.295845,"USA"
48.587409,9.556281,"Germany"
32.861997,-96.934862,"USA"
51.319804,-0.561246,"UK:Great Britain"
28.806173,76.860351,"India"
38.779425,-77.234733,"USA"
33.823795,-116.547946,"USA"
40.471116,-3.640701,"Spain"
36.007103,-86.978502,"USA"
48.844322,2.294194,"France"
47.286885,-2.211019,"Unknown"
63.241819,27.061675,"Finland"
42.335945,-83.05016,"USA"
39.698369,-86.264795,"USA"
45.876613,8.954503,"Switzerland"
56.05811,12.064383,"Denmark:Sjaelland"
36.160191,-115.450301,"USA"
30.263367,-97.751755,"USA"
32.736606,-117.151122,"USA"
42.347484,-71.044433,"USA"
-30.574085,115.090713,"Australia"
41.689785,-72.832789,"USA"
41.902197,12.453539,"Italy"
25.16393,121.68663,"Taiwan"
34.440333,-119.743337,"USA"
59.904248,10.773181,"Norway"
49.280068,-123.121783,"Canada"
42.464706,-71.062367,"USA"
38.062207,23.807963,"Greece"
-25.410591,-49.267367,"Brazil"
37.177688,-3.589267,"Spain"
32.687001,-17.088225,"Unknown"
43.76858,142.478844,"Japan:Hokkaido"
26.177111,-98.36525,"USA"
51.513966,-0.100198,"UK:Great Britain"
40.792333,-73.952334,"USA"
44.291748,-77.563009,"Canada"
51.503747,-0.118285,"UK:Great Britain"
11.081384,76.04187,"India"
60.785122,23.324811,"Finland"
23.209781,113.253722,"China"
-28.658056,29.035663,"South Africa"
34.909443,135.773162,"Japan:Honshu"
38.826837,-77.083275,"USA"
51.053878,3.72047,"Belgium"
51.514832,-0.103683,"UK:Great Britain"
9.123945,7.505917,"Nigeria"
60.167212,24.955487,"Finland"
44.058507,-123.370617,"USA"
40.685064,-73.946228,"USA:New York:Long Island"
54.285833,-2.4705,"UK:Great Britain"
52.238785,0.348901,"UK:Great Britain"
44.775986,9.197959,"Italy"
43.786214,11.262359,"Italy"
37.734531,-122.505096,"USA"
43.214,5.542439,"France"
38.231606,-85.709023,"USA"
42.358663,-83.071606,"USA"
39.922375,116.400146,"China"
37.766847,-122.465028,"USA"
45.701186,-121.860367,"USA"
-8.54543,118.445808,"Indonesia:Sumbawa"
59.954387,30.324572,"Russia"
14.659325,121.040668,"Philippines:43"
37.743367,-4.325995,"Spain"
45.491569,10.60834,"Italy"
33.105104,-116.600164,"USA"
48.859011,2.293224,"France"
48.86199,2.288675,"France"
22.152948,113.555374,"Unknown"
27.36201,88.604736,"India"
35.11373,129.004211,"South Korea"
52.264953,4.538297,"Netherlands"
38.979361,-74.82788,"Unknown"
35.253723,-91.767876,"USA"
41.296899,-70.102365,"USA:Massachusettes:Nantucket Island"
51.310718,12.372858,"Germany"
55.796607,37.810746,"Russia"
40.696583,-73.997511,"Unknown"
42.479209,-71.150596,"USA"
53.52689,-113.55194,"Canada"
41.918194,-87.633098,"USA"
39.148966,-79.499816,"USA"
41.387877,2.152987,"Spain"
4.606141,-75.76126,"Colombia"
25.017032,121.541233,"Taiwan"
47.685764,-122.337334,"USA"
51.531783,0.059575,"UK:Great Britain"
43.723137,10.396478,"Italy"
50.922601,6.967466,"Germany"
3.990985,-77.388725,"Unknown"
55.688036,14.227981,"Sweden"
53.430823,-2.960842,"UK:Great Britain"
38.018348,12.51366,"Unknown"
24.412169,54.474195,"Unknown"
47.539426,-122.306574,"USA"
47.016085,-122.904621,"USA"
52.400062,0.268478,"UK:Great Britain"
41.906525,-87.609872,"USA"
36.282405,-5.29541,"Unknown"
43.133687,6.028618,"France"
46.235583,6.117904,"Switzerland"
28.00054,-82.741556,"USA"
42.37305,-71.115446,"USA"
62.210168,6.475646,"Norway"
43.770907,11.247475,"Italy"
62.165666,5.144,"Unknown"
51.503132,-0.225391,"UK:Great Britain"
40.006612,-105.271532,"USA"
41.883876,16.179256,"Unknown"
44.979613,-93.276178,"USA"
41.007897,28.978264,"Unknown"
40.418495,-80.085425,"USA"
37.287711,-121.81338,"USA"
51.510134,-0.131278,"UK:Great Britain"
47.02083,5.72056,"France"
42.447084,-76.483812,"USA"
35.05691,-80.814743,"USA"
45.429505,-122.499591,"USA"
52.344673,4.537224,"Netherlands"
41.020059,28.981161,"Unknown"
-50.309953,-72.862014,"Argentina"
-8.279105,115.380349,"Indonesia:Bali"
42.318589,-71.106637,"USA"
-32.98102,138.97716,"Australia"
42.50268,-89.0213,"USA"
45.429333,12.357667,"Unknown"
-32.051,115.779833,"Australia"
34.264019,-117.657152,"USA"
35.961947,-78.932856,"USA"
46.148115,6.591818,"France"
38.56924,-121.488914,"USA"
45.52944,-122.695312,"USA"
-31.546466,159.08349,"Unknown"
40.748374,-73.984611,"Unknown"
38.706753,-9.143763,"Unknown"
-33.857373,151.215047,"Australia"
47.550254,19.053297,"Hungary"
43.046161,-87.923058,"USA"
37.624833,-77.5945,"USA"
38.899101,-77.028999,"USA"
-15.884899,-48.1081,"Brazil"
52.008581,-0.499019,"UK:Great Britain"
10.765166,106.691166,"Vietnam"
42.964096,-94.445137,"USA"
51.434508,-0.21462,"UK:Great Britain"
57.707242,11.965806,"Sweden"
35.808347,139.107513,"Japan:Honshu"
50.925977,5.342102,"Belgium"
29.982371,-90.083384,"USA"
33.933286,-118.12103,"USA"
28.045735,-16.533951,"Canary Islands:Tenerife"
45.075477,22.771863,"Romania"
45.428222,-122.782237,"USA"
29.769159,-95.402065,"USA"
41.387756,2.170829,"Spain"
51.479166,-0.292166,"UK:Great Britain"
40.75089,-73.99308,"Unknown"
35.665455,139.749097,"Japan:Honshu"
47.611202,-122.316686,"USA"
-33.914828,18.425456,"South Africa"
46.940433,8.47383,"Switzerland"
36.230029,-116.767598,"USA"
43.696533,7.270611,"Unknown"
-37.810809,145.09268,"Australia"
43.318043,11.324694,"Italy"
-33.138341,148.17398,"Australia"
45.529069,-122.633923,"USA"
33.762833,-84.392667,"USA"
